time,x,y,x_m,y_m,field_length_m,field_width_m,field_type,player
1276.04,0.72,0.98,28.799999999999997,19.6,40.0,20.0,5v5,Player17
1276.04,0.72,0.98,28.799999999999997,19.6,40.0,20.0,5v5,Player17
1293.52,0.71,0.96,28.4,19.2,40.0,20.0,5v5,Player17
1312.36,0.51,0.94,20.4,18.799999999999997,40.0,20.0,5v5,Player17
1314.16,0.49,0.9,19.6,18.0,40.0,20.0,5v5,Player17
1368.2,0.67,0.95,26.8,19.0,40.0,20.0,5v5,Player17
1369.32,0.66,0.91,26.400000000000002,18.2,40.0,20.0,5v5,Player17
1401.64,0.53,0.45,21.200000000000003,9.0,40.0,20.0,5v5,Player17
1403.32,0.5,0.44,20.0,8.8,40.0,20.0,5v5,Player17
1420.12,0.43,0.8,17.2,16.0,40.0,20.0,5v5,Player17
1420.12,0.43,0.8,17.2,16.0,40.0,20.0,5v5,Player17
1476.28,0.59,0.94,23.599999999999998,18.799999999999997,40.0,20.0,5v5,Player17
1478.24,0.58,0.89,23.2,17.8,40.0,20.0,5v5,Player17
1733.0,0.73,0.83,29.2,16.599999999999998,40.0,20.0,5v5,Player17
1733.0,0.73,0.83,29.2,16.599999999999998,40.0,20.0,5v5,Player17
1836.2,0.75,0.86,30.0,17.2,40.0,20.0,5v5,Player17
1902.92,0.46,0.75,18.400000000000002,15.0,40.0,20.0,5v5,Player17
1905.08,0.43,0.73,17.2,14.6,40.0,20.0,5v5,Player17
1916.76,0.49,0.8,19.6,16.0,40.0,20.0,5v5,Player17
1919.16,0.48,0.74,19.2,14.8,40.0,20.0,5v5,Player17
1919.8,0.5,0.72,20.0,14.399999999999999,40.0,20.0,5v5,Player17
2148.32,0.99,0.55,39.6,11.0,40.0,20.0,5v5,Player17
2148.32,0.99,0.55,39.6,11.0,40.0,20.0,5v5,Player17
2214.16,0.9,0.9,36.0,18.0,40.0,20.0,5v5,Player17
2214.16,0.9,0.9,36.0,18.0,40.0,20.0,5v5,Player17
2234.16,0.68,0.8,27.200000000000003,16.0,40.0,20.0,5v5,Player17
2302.88,0.96,0.6,38.4,12.0,40.0,20.0,5v5,Player17
2436.64,0.54,0.1,21.6,2.0,40.0,20.0,5v5,Player17
2436.64,0.54,0.1,21.6,2.0,40.0,20.0,5v5,Player17
2460.96,0.72,0.09,28.799999999999997,1.7999999999999998,40.0,20.0,5v5,Player17
2531.48,0.75,0.05,30.0,1.0,40.0,20.0,5v5,Player17
2533.32,0.74,0.06,29.6,1.2,40.0,20.0,5v5,Player17
2555.88,0.13,0.05,5.2,1.0,40.0,20.0,5v5,Player17
2557.24,0.14,0.12,5.6000000000000005,2.4,40.0,20.0,5v5,Player17
2557.24,0.14,0.12,5.6000000000000005,2.4,40.0,20.0,5v5,Player17
2559.76,0.15,0.1,6.0,2.0,40.0,20.0,5v5,Player17
2559.76,0.15,0.1,6.0,2.0,40.0,20.0,5v5,Player17
2593.92,0.47,0.13,18.799999999999997,2.6,40.0,20.0,5v5,Player17
2598.84,0.32,0.16,12.8,3.2,40.0,20.0,5v5,Player17
2770.76,0.93,0.33,37.2,6.6000000000000005,40.0,20.0,5v5,Player17
2770.76,0.93,0.33,37.2,6.6000000000000005,40.0,20.0,5v5,Player17
2922.72,0.64,1.01,25.6,20.2,40.0,20.0,5v5,Player17
2925.4,0.65,0.96,26.0,19.2,40.0,20.0,5v5,Player17
2999.92,0.57,1.0,22.799999999999997,20.0,40.0,20.0,5v5,Player17
3000.88,0.56,0.97,22.400000000000002,19.4,40.0,20.0,5v5,Player17
3300.88,0.07,0.63,2.8000000000000003,12.6,40.0,20.0,5v5,Player17
3358.04,0.85,0.95,34.0,19.0,40.0,20.0,5v5,Player17
3358.04,0.85,0.95,34.0,19.0,40.0,20.0,5v5,Player17
3450.64,0.67,0.93,26.8,18.6,40.0,20.0,5v5,Player17
3452.24,0.69,0.95,27.599999999999998,19.0,40.0,20.0,5v5,Player17
3471.04,0.83,0.95,33.199999999999996,19.0,40.0,20.0,5v5,Player17
3472.32,0.84,0.96,33.6,19.2,40.0,20.0,5v5,Player17
3674.28,0.51,0.95,20.4,19.0,40.0,20.0,5v5,Player17
3675.4,0.48,0.93,19.2,18.6,40.0,20.0,5v5,Player17
3709.96,0.49,0.94,19.6,18.799999999999997,40.0,20.0,5v5,Player17
3709.96,0.49,0.94,19.6,18.799999999999997,40.0,20.0,5v5,Player17
3766.4,0.53,0.94,21.200000000000003,18.799999999999997,40.0,20.0,5v5,Player17
3767.08,0.53,0.94,21.200000000000003,18.799999999999997,40.0,20.0,5v5,Player17
3824.68,0.23,1.0,9.200000000000001,20.0,40.0,20.0,5v5,Player17
3824.68,0.23,1.0,9.200000000000001,20.0,40.0,20.0,5v5,Player17
4158.28,0.12,0.74,4.8,14.8,40.0,20.0,5v5,Player17
4158.28,0.12,0.74,4.8,14.8,40.0,20.0,5v5,Player17
4374.68,0.39,0.84,15.600000000000001,16.8,40.0,20.0,5v5,Player17
4375.08,0.39,0.83,15.600000000000001,16.599999999999998,40.0,20.0,5v5,Player17
4394.32,0.69,0.66,27.599999999999998,13.200000000000001,40.0,20.0,5v5,Player17
4558.12,0.66,0.89,26.400000000000002,17.8,40.0,20.0,5v5,Player17
4558.28,0.66,0.88,26.400000000000002,17.6,40.0,20.0,5v5,Player17
4637.12,0.35,0.73,14.0,14.6,40.0,20.0,5v5,Player17
4639.88,0.39,0.87,15.600000000000001,17.4,40.0,20.0,5v5,Player17
4639.88,0.39,0.87,15.600000000000001,17.4,40.0,20.0,5v5,Player17
4795.4,0.37,1.0,14.8,20.0,40.0,20.0,5v5,Player17
4796.08,0.37,0.98,14.8,19.6,40.0,20.0,5v5,Player17
4924.88,0.33,0.89,13.200000000000001,17.8,40.0,20.0,5v5,Player17
4925.44,0.35,0.88,14.0,17.6,40.0,20.0,5v5,Player17
4928.52,0.36,0.99,14.399999999999999,19.8,40.0,20.0,5v5,Player17
4928.52,0.36,0.99,14.399999999999999,19.8,40.0,20.0,5v5,Player17
4928.64,0.36,0.99,14.399999999999999,19.8,40.0,20.0,5v5,Player17
4970.36,0.27,0.78,10.8,15.600000000000001,40.0,20.0,5v5,Player17
4972.96,0.23,0.75,9.200000000000001,15.0,40.0,20.0,5v5,Player17
5101.0,0.82,0.28,32.8,5.6000000000000005,40.0,20.0,5v5,Player17
5102.8,0.85,0.35,34.0,7.0,40.0,20.0,5v5,Player17
5102.8,0.85,0.35,34.0,7.0,40.0,20.0,5v5,Player17
5113.32,0.74,0.49,29.6,9.8,40.0,20.0,5v5,Player17
5113.56,0.74,0.5,29.6,10.0,40.0,20.0,5v5,Player17
5176.2,0.52,1.0,20.8,20.0,40.0,20.0,5v5,Player17
5176.48,0.52,1.0,20.8,20.0,40.0,20.0,5v5,Player17
5185.2,0.52,1.0,20.8,20.0,40.0,20.0,5v5,Player17
5187.12,0.57,0.98,22.799999999999997,19.6,40.0,20.0,5v5,Player17
5194.48,0.6,0.88,24.0,17.6,40.0,20.0,5v5,Player17
5194.76,0.59,0.87,23.599999999999998,17.4,40.0,20.0,5v5,Player17
5211.4,0.76,0.78,30.4,15.600000000000001,40.0,20.0,5v5,Player17
5213.2,0.84,0.79,33.6,15.8,40.0,20.0,5v5,Player17
5309.12,0.07,0.58,2.8000000000000003,11.6,40.0,20.0,5v5,Player17
5309.12,0.07,0.58,2.8000000000000003,11.6,40.0,20.0,5v5,Player17
5309.28,0.07,0.58,2.8000000000000003,11.6,40.0,20.0,5v5,Player17
5358.16,0.83,0.8,33.199999999999996,16.0,40.0,20.0,5v5,Player17
5360.48,0.78,0.85,31.200000000000003,17.0,40.0,20.0,5v5,Player17
5396.6,0.38,0.85,15.2,17.0,40.0,20.0,5v5,Player17
5417.76,0.79,0.87,31.6,17.4,40.0,20.0,5v5,Player17
5419.76,0.81,0.79,32.400000000000006,15.8,40.0,20.0,5v5,Player17
5701.04,0.49,1.01,19.6,20.2,40.0,20.0,5v5,Player17
18.12,0.57,0.67,59.849999999999994,45.56,105.0,68.0,11v11,Player16
18.12,0.57,0.67,59.849999999999994,45.56,105.0,68.0,11v11,Player16
24.72,0.64,0.46,67.2,31.28,105.0,68.0,11v11,Player16
30.52,0.58,0.27,60.9,18.36,105.0,68.0,11v11,Player16
347.44,0.75,0.38,78.75,25.84,105.0,68.0,11v11,Player16
347.44,0.75,0.38,78.75,25.84,105.0,68.0,11v11,Player16
553.76,0.81,0.53,85.05000000000001,36.04,105.0,68.0,11v11,Player16
553.76,0.81,0.53,85.05000000000001,36.04,105.0,68.0,11v11,Player16
555.44,0.89,0.48,93.45,32.64,105.0,68.0,11v11,Player16
592.6,0.92,0.37,96.60000000000001,25.16,105.0,68.0,11v11,Player16
593.36,0.91,0.35,95.55,23.799999999999997,105.0,68.0,11v11,Player16
618.48,0.79,0.71,82.95,48.28,105.0,68.0,11v11,Player16
618.92,0.8,0.71,84.0,48.28,105.0,68.0,11v11,Player16
861.96,0.53,0.43,55.650000000000006,29.24,105.0,68.0,11v11,Player16
863.2,0.53,0.47,55.650000000000006,31.959999999999997,105.0,68.0,11v11,Player16
869.84,0.58,0.62,60.9,42.16,105.0,68.0,11v11,Player16
872.44,0.56,0.6,58.800000000000004,40.8,105.0,68.0,11v11,Player16
912.56,0.69,0.62,72.44999999999999,42.16,105.0,68.0,11v11,Player16
912.56,0.69,0.62,72.44999999999999,42.16,105.0,68.0,11v11,Player16
935.52,0.54,0.58,56.7,39.44,105.0,68.0,11v11,Player16
940.0,0.52,0.5,54.6,34.0,105.0,68.0,11v11,Player16
967.44,0.49,0.54,51.449999999999996,36.72,105.0,68.0,11v11,Player16
967.44,0.49,0.54,51.449999999999996,36.72,105.0,68.0,11v11,Player16
1295.88,0.76,0.53,79.8,36.04,105.0,68.0,11v11,Player16
1297.36,0.74,0.47,77.7,31.959999999999997,105.0,68.0,11v11,Player16
1306.28,0.6,0.4,63.0,27.200000000000003,105.0,68.0,11v11,Player16
1309.56,0.57,0.46,59.849999999999994,31.28,105.0,68.0,11v11,Player16
1370.64,0.7,0.54,73.5,36.72,105.0,68.0,11v11,Player16
1371.92,0.68,0.48,71.4,32.64,105.0,68.0,11v11,Player16
1479.84,0.65,0.66,68.25,44.88,105.0,68.0,11v11,Player16
1481.08,0.64,0.63,67.2,42.84,105.0,68.0,11v11,Player16
1529.36,0.68,0.39,71.4,26.52,105.0,68.0,11v11,Player16
1529.36,0.68,0.39,71.4,26.52,105.0,68.0,11v11,Player16
1529.36,0.68,0.39,71.4,26.52,105.0,68.0,11v11,Player16
1708.72,0.7,0.67,73.5,45.56,105.0,68.0,11v11,Player16
1708.72,0.7,0.67,73.5,45.56,105.0,68.0,11v11,Player16
1732.56,0.71,0.79,74.55,53.72,105.0,68.0,11v11,Player16
1840.04,0.92,0.9,96.60000000000001,61.2,105.0,68.0,11v11,Player16
1840.04,0.92,0.9,96.60000000000001,61.2,105.0,68.0,11v11,Player16
1914.16,0.54,0.41,56.7,27.88,105.0,68.0,11v11,Player16
1915.16,0.54,0.43,56.7,29.24,105.0,68.0,11v11,Player16
1920.92,0.59,0.57,61.949999999999996,38.76,105.0,68.0,11v11,Player16
1922.44,0.64,0.5,67.2,34.0,105.0,68.0,11v11,Player16
2207.48,0.93,0.55,97.65,37.400000000000006,105.0,68.0,11v11,Player16
2207.48,0.93,0.55,97.65,37.400000000000006,105.0,68.0,11v11,Player16
2207.48,0.93,0.55,97.65,37.400000000000006,105.0,68.0,11v11,Player16
2304.96,0.95,0.69,99.75,46.919999999999995,105.0,68.0,11v11,Player16
2304.96,0.95,0.69,99.75,46.919999999999995,105.0,68.0,11v11,Player16
2681.2,0.82,0.7,86.1,47.599999999999994,105.0,68.0,11v11,Player16
2683.96,0.82,0.63,86.1,42.84,105.0,68.0,11v11,Player16
2756.8,0.62,0.82,65.1,55.76,105.0,68.0,11v11,Player16
2757.84,0.66,0.84,69.3,57.12,105.0,68.0,11v11,Player16
2760.28,0.67,0.88,70.35000000000001,59.84,105.0,68.0,11v11,Player16
2907.92,0.32,0.17,33.6,11.56,105.0,68.0,11v11,Player16
2909.2,0.28,0.12,29.400000000000002,8.16,105.0,68.0,11v11,Player16
2912.8,0.3,0.2,31.5,13.600000000000001,105.0,68.0,11v11,Player16
2969.16,0.44,0.34,46.2,23.12,105.0,68.0,11v11,Player16
2970.36,0.43,0.35,45.15,23.799999999999997,105.0,68.0,11v11,Player16
2989.16,0.33,0.41,34.65,27.88,105.0,68.0,11v11,Player16
2989.96,0.33,0.41,34.65,27.88,105.0,68.0,11v11,Player16
3150.8,0.41,0.39,43.05,26.52,105.0,68.0,11v11,Player16
3151.88,0.41,0.41,43.05,27.88,105.0,68.0,11v11,Player16
3170.28,0.41,0.44,43.05,29.92,105.0,68.0,11v11,Player16
3172.2,0.41,0.47,43.05,31.959999999999997,105.0,68.0,11v11,Player16
3217.32,0.12,0.42,12.6,28.56,105.0,68.0,11v11,Player16
3217.32,0.12,0.42,12.6,28.56,105.0,68.0,11v11,Player16
3320.0,0.18,0.52,18.9,35.36,105.0,68.0,11v11,Player16
3320.0,0.18,0.52,18.9,35.36,105.0,68.0,11v11,Player16
3350.72,0.46,0.46,48.300000000000004,31.28,105.0,68.0,11v11,Player16
3352.92,0.51,0.48,53.550000000000004,32.64,105.0,68.0,11v11,Player16
3441.2,0.4,0.29,42.0,19.72,105.0,68.0,11v11,Player16
3441.2,0.4,0.29,42.0,19.72,105.0,68.0,11v11,Player16
3593.28,0.08,0.45,8.4,30.6,105.0,68.0,11v11,Player16
3593.28,0.08,0.45,8.4,30.6,105.0,68.0,11v11,Player16
3746.88,0.34,0.55,35.7,37.400000000000006,105.0,68.0,11v11,Player16
3746.88,0.34,0.55,35.7,37.400000000000006,105.0,68.0,11v11,Player16
3746.88,0.34,0.55,35.7,37.400000000000006,105.0,68.0,11v11,Player16
3777.36,0.5,0.51,52.5,34.68,105.0,68.0,11v11,Player16
3780.08,0.56,0.42,58.800000000000004,28.56,105.0,68.0,11v11,Player16
3826.88,0.17,0.79,17.85,53.72,105.0,68.0,11v11,Player16
3830.88,0.26,0.65,27.3,44.2,105.0,68.0,11v11,Player16
4036.76,0.43,0.44,45.15,29.92,105.0,68.0,11v11,Player16
4038.6,0.44,0.5,46.2,34.0,105.0,68.0,11v11,Player16
4047.72,0.42,0.67,44.1,45.56,105.0,68.0,11v11,Player16
4049.12,0.38,0.7,39.9,47.599999999999994,105.0,68.0,11v11,Player16
4118.12,0.13,0.46,13.65,31.28,105.0,68.0,11v11,Player16
4118.12,0.13,0.46,13.65,31.28,105.0,68.0,11v11,Player16
4121.0,0.06,0.4,6.3,27.200000000000003,105.0,68.0,11v11,Player16
4121.0,0.06,0.4,6.3,27.200000000000003,105.0,68.0,11v11,Player16
4227.0,0.39,0.28,40.95,19.040000000000003,105.0,68.0,11v11,Player16
4229.44,0.43,0.36,45.15,24.48,105.0,68.0,11v11,Player16
4308.32,0.15,0.13,15.75,8.84,105.0,68.0,11v11,Player16
4308.32,0.15,0.13,15.75,8.84,105.0,68.0,11v11,Player16
4310.08,0.11,0.19,11.55,12.92,105.0,68.0,11v11,Player16
4312.08,0.12,0.24,12.6,16.32,105.0,68.0,11v11,Player16
4312.2,0.13,0.24,13.65,16.32,105.0,68.0,11v11,Player16
4543.52,0.34,0.4,35.7,27.200000000000003,105.0,68.0,11v11,Player16
4545.24,0.35,0.36,36.75,24.48,105.0,68.0,11v11,Player16
4801.08,0.32,0.49,33.6,33.32,105.0,68.0,11v11,Player16
4802.92,0.36,0.39,37.8,26.52,105.0,68.0,11v11,Player16
4956.8,0.36,0.37,37.8,25.16,105.0,68.0,11v11,Player16
4960.2,0.15,0.25,15.75,17.0,105.0,68.0,11v11,Player16
4974.24,0.26,0.52,27.3,35.36,105.0,68.0,11v11,Player16
4975.84,0.27,0.51,28.35,34.68,105.0,68.0,11v11,Player16
5169.4,0.28,0.57,29.400000000000002,38.76,105.0,68.0,11v11,Player16
5196.44,0.53,0.67,55.650000000000006,45.56,105.0,68.0,11v11,Player16
5196.64,0.53,0.68,55.650000000000006,46.24,105.0,68.0,11v11,Player16
5329.68,0.31,0.61,32.55,41.48,105.0,68.0,11v11,Player16
5705.92,0.32,0.64,33.6,43.52,105.0,68.0,11v11,Player16
5706.6,0.32,0.63,33.6,42.84,105.0,68.0,11v11,Player16
5720.52,0.47,0.37,49.349999999999994,25.16,105.0,68.0,11v11,Player16
5725.2,0.5,0.37,52.5,25.16,105.0,68.0,11v11,Player16
5744.68,0.05,0.62,5.25,42.16,105.0,68.0,11v11,Player16
5744.88,0.05,0.63,5.25,42.84,105.0,68.0,11v11,Player16
18.12,0.57,0.67,45.599999999999994,33.5,80.0,50.0,8v8,Player16
18.12,0.57,0.67,45.599999999999994,33.5,80.0,50.0,8v8,Player16
24.72,0.64,0.46,51.2,23.0,80.0,50.0,8v8,Player16
30.52,0.58,0.27,46.4,13.5,80.0,50.0,8v8,Player16
347.44,0.75,0.38,60.0,19.0,80.0,50.0,8v8,Player16
347.44,0.75,0.38,60.0,19.0,80.0,50.0,8v8,Player16
553.76,0.81,0.53,64.80000000000001,26.5,80.0,50.0,8v8,Player16
553.76,0.81,0.53,64.80000000000001,26.5,80.0,50.0,8v8,Player16
555.44,0.89,0.48,71.2,24.0,80.0,50.0,8v8,Player16
592.6,0.92,0.37,73.60000000000001,18.5,80.0,50.0,8v8,Player16
593.36,0.91,0.35,72.8,17.5,80.0,50.0,8v8,Player16
618.48,0.79,0.71,63.2,35.5,80.0,50.0,8v8,Player16
618.92,0.8,0.71,64.0,35.5,80.0,50.0,8v8,Player16
861.96,0.53,0.43,42.400000000000006,21.5,80.0,50.0,8v8,Player16
863.2,0.53,0.47,42.400000000000006,23.5,80.0,50.0,8v8,Player16
869.84,0.58,0.62,46.4,31.0,80.0,50.0,8v8,Player16
872.44,0.56,0.6,44.800000000000004,30.0,80.0,50.0,8v8,Player16
912.56,0.69,0.62,55.199999999999996,31.0,80.0,50.0,8v8,Player16
912.56,0.69,0.62,55.199999999999996,31.0,80.0,50.0,8v8,Player16
935.52,0.54,0.58,43.2,28.999999999999996,80.0,50.0,8v8,Player16
940.0,0.52,0.5,41.6,25.0,80.0,50.0,8v8,Player16
967.44,0.49,0.54,39.2,27.0,80.0,50.0,8v8,Player16
967.44,0.49,0.54,39.2,27.0,80.0,50.0,8v8,Player16
1295.88,0.76,0.53,60.8,26.5,80.0,50.0,8v8,Player16
1297.36,0.74,0.47,59.2,23.5,80.0,50.0,8v8,Player16
1306.28,0.6,0.4,48.0,20.0,80.0,50.0,8v8,Player16
1309.56,0.57,0.46,45.599999999999994,23.0,80.0,50.0,8v8,Player16
1370.64,0.7,0.54,56.0,27.0,80.0,50.0,8v8,Player16
1371.92,0.68,0.48,54.400000000000006,24.0,80.0,50.0,8v8,Player16
1479.84,0.65,0.66,52.0,33.0,80.0,50.0,8v8,Player16
1481.08,0.64,0.63,51.2,31.5,80.0,50.0,8v8,Player16
1529.36,0.68,0.39,54.400000000000006,19.5,80.0,50.0,8v8,Player16
1529.36,0.68,0.39,54.400000000000006,19.5,80.0,50.0,8v8,Player16
1529.36,0.68,0.39,54.400000000000006,19.5,80.0,50.0,8v8,Player16
1708.72,0.7,0.67,56.0,33.5,80.0,50.0,8v8,Player16
1708.72,0.7,0.67,56.0,33.5,80.0,50.0,8v8,Player16
1732.56,0.71,0.79,56.8,39.5,80.0,50.0,8v8,Player16
1840.04,0.92,0.9,73.60000000000001,45.0,80.0,50.0,8v8,Player16
1840.04,0.92,0.9,73.60000000000001,45.0,80.0,50.0,8v8,Player16
1914.16,0.54,0.41,43.2,20.5,80.0,50.0,8v8,Player16
1915.16,0.54,0.43,43.2,21.5,80.0,50.0,8v8,Player16
1920.92,0.59,0.57,47.199999999999996,28.499999999999996,80.0,50.0,8v8,Player16
1922.44,0.64,0.5,51.2,25.0,80.0,50.0,8v8,Player16
2207.48,0.93,0.55,74.4,27.500000000000004,80.0,50.0,8v8,Player16
2207.48,0.93,0.55,74.4,27.500000000000004,80.0,50.0,8v8,Player16
2207.48,0.93,0.55,74.4,27.500000000000004,80.0,50.0,8v8,Player16
2304.96,0.95,0.69,76.0,34.5,80.0,50.0,8v8,Player16
2304.96,0.95,0.69,76.0,34.5,80.0,50.0,8v8,Player16
2681.2,0.82,0.7,65.6,35.0,80.0,50.0,8v8,Player16
2683.96,0.82,0.63,65.6,31.5,80.0,50.0,8v8,Player16
2756.8,0.62,0.82,49.6,41.0,80.0,50.0,8v8,Player16
2757.84,0.66,0.84,52.800000000000004,42.0,80.0,50.0,8v8,Player16
2760.28,0.67,0.88,53.6,44.0,80.0,50.0,8v8,Player16
2907.92,0.32,0.17,25.6,8.5,80.0,50.0,8v8,Player16
2909.2,0.28,0.12,22.400000000000002,6.0,80.0,50.0,8v8,Player16
2912.8,0.3,0.2,24.0,10.0,80.0,50.0,8v8,Player16
2969.16,0.44,0.34,35.2,17.0,80.0,50.0,8v8,Player16
2970.36,0.43,0.35,34.4,17.5,80.0,50.0,8v8,Player16
2989.16,0.33,0.41,26.400000000000002,20.5,80.0,50.0,8v8,Player16
2989.96,0.33,0.41,26.400000000000002,20.5,80.0,50.0,8v8,Player16
3150.8,0.41,0.39,32.8,19.5,80.0,50.0,8v8,Player16
3151.88,0.41,0.41,32.8,20.5,80.0,50.0,8v8,Player16
3170.28,0.41,0.44,32.8,22.0,80.0,50.0,8v8,Player16
3172.2,0.41,0.47,32.8,23.5,80.0,50.0,8v8,Player16
3217.32,0.12,0.42,9.6,21.0,80.0,50.0,8v8,Player16
3217.32,0.12,0.42,9.6,21.0,80.0,50.0,8v8,Player16
3320.0,0.18,0.52,14.399999999999999,26.0,80.0,50.0,8v8,Player16
3320.0,0.18,0.52,14.399999999999999,26.0,80.0,50.0,8v8,Player16
3350.72,0.46,0.46,36.800000000000004,23.0,80.0,50.0,8v8,Player16
3352.92,0.51,0.48,40.8,24.0,80.0,50.0,8v8,Player16
3441.2,0.4,0.29,32.0,14.499999999999998,80.0,50.0,8v8,Player16
3441.2,0.4,0.29,32.0,14.499999999999998,80.0,50.0,8v8,Player16
3593.28,0.08,0.45,6.4,22.5,80.0,50.0,8v8,Player16
3593.28,0.08,0.45,6.4,22.5,80.0,50.0,8v8,Player16
3746.88,0.34,0.55,27.200000000000003,27.500000000000004,80.0,50.0,8v8,Player16
3746.88,0.34,0.55,27.200000000000003,27.500000000000004,80.0,50.0,8v8,Player16
3746.88,0.34,0.55,27.200000000000003,27.500000000000004,80.0,50.0,8v8,Player16
3777.36,0.5,0.51,40.0,25.5,80.0,50.0,8v8,Player16
3780.08,0.56,0.42,44.800000000000004,21.0,80.0,50.0,8v8,Player16
3826.88,0.17,0.79,13.600000000000001,39.5,80.0,50.0,8v8,Player16
3830.88,0.26,0.65,20.8,32.5,80.0,50.0,8v8,Player16
4036.76,0.43,0.44,34.4,22.0,80.0,50.0,8v8,Player16
4038.6,0.44,0.5,35.2,25.0,80.0,50.0,8v8,Player16
4047.72,0.42,0.67,33.6,33.5,80.0,50.0,8v8,Player16
4049.12,0.38,0.7,30.4,35.0,80.0,50.0,8v8,Player16
4118.12,0.13,0.46,10.4,23.0,80.0,50.0,8v8,Player16
4118.12,0.13,0.46,10.4,23.0,80.0,50.0,8v8,Player16
4121.0,0.06,0.4,4.8,20.0,80.0,50.0,8v8,Player16
4121.0,0.06,0.4,4.8,20.0,80.0,50.0,8v8,Player16
4227.0,0.39,0.28,31.200000000000003,14.000000000000002,80.0,50.0,8v8,Player16
4229.44,0.43,0.36,34.4,18.0,80.0,50.0,8v8,Player16
4308.32,0.15,0.13,12.0,6.5,80.0,50.0,8v8,Player16
4308.32,0.15,0.13,12.0,6.5,80.0,50.0,8v8,Player16
4310.08,0.11,0.19,8.8,9.5,80.0,50.0,8v8,Player16
4312.08,0.12,0.24,9.6,12.0,80.0,50.0,8v8,Player16
4312.2,0.13,0.24,10.4,12.0,80.0,50.0,8v8,Player16
4543.52,0.34,0.4,27.200000000000003,20.0,80.0,50.0,8v8,Player16
4545.24,0.35,0.36,28.0,18.0,80.0,50.0,8v8,Player16
4801.08,0.32,0.49,25.6,24.5,80.0,50.0,8v8,Player16
4802.92,0.36,0.39,28.799999999999997,19.5,80.0,50.0,8v8,Player16
4956.8,0.36,0.37,28.799999999999997,18.5,80.0,50.0,8v8,Player16
4960.2,0.15,0.25,12.0,12.5,80.0,50.0,8v8,Player16
4974.24,0.26,0.52,20.8,26.0,80.0,50.0,8v8,Player16
4975.84,0.27,0.51,21.6,25.5,80.0,50.0,8v8,Player16
5169.4,0.28,0.57,22.400000000000002,28.499999999999996,80.0,50.0,8v8,Player16
5196.44,0.53,0.67,42.400000000000006,33.5,80.0,50.0,8v8,Player16
5196.64,0.53,0.68,42.400000000000006,34.0,80.0,50.0,8v8,Player16
5329.68,0.31,0.61,24.8,30.5,80.0,50.0,8v8,Player16
5705.92,0.32,0.64,25.6,32.0,80.0,50.0,8v8,Player16
5706.6,0.32,0.63,25.6,31.5,80.0,50.0,8v8,Player16
5720.52,0.47,0.37,37.599999999999994,18.5,80.0,50.0,8v8,Player16
5725.2,0.5,0.37,40.0,18.5,80.0,50.0,8v8,Player16
5744.68,0.05,0.62,4.0,31.0,80.0,50.0,8v8,Player16
5744.88,0.05,0.63,4.0,31.5,80.0,50.0,8v8,Player16
18.12,0.57,0.67,22.799999999999997,13.4,40.0,20.0,5v5,Player16
18.12,0.57,0.67,22.799999999999997,13.4,40.0,20.0,5v5,Player16
24.72,0.64,0.46,25.6,9.200000000000001,40.0,20.0,5v5,Player16
30.52,0.58,0.27,23.2,5.4,40.0,20.0,5v5,Player16
347.44,0.75,0.38,30.0,7.6,40.0,20.0,5v5,Player16
347.44,0.75,0.38,30.0,7.6,40.0,20.0,5v5,Player16
553.76,0.81,0.53,32.400000000000006,10.600000000000001,40.0,20.0,5v5,Player16
553.76,0.81,0.53,32.400000000000006,10.600000000000001,40.0,20.0,5v5,Player16
555.44,0.89,0.48,35.6,9.6,40.0,20.0,5v5,Player16
592.6,0.92,0.37,36.800000000000004,7.4,40.0,20.0,5v5,Player16
593.36,0.91,0.35,36.4,7.0,40.0,20.0,5v5,Player16
618.48,0.79,0.71,31.6,14.2,40.0,20.0,5v5,Player16
618.92,0.8,0.71,32.0,14.2,40.0,20.0,5v5,Player16
861.96,0.53,0.43,21.200000000000003,8.6,40.0,20.0,5v5,Player16
863.2,0.53,0.47,21.200000000000003,9.399999999999999,40.0,20.0,5v5,Player16
869.84,0.58,0.62,23.2,12.4,40.0,20.0,5v5,Player16
872.44,0.56,0.6,22.400000000000002,12.0,40.0,20.0,5v5,Player16
912.56,0.69,0.62,27.599999999999998,12.4,40.0,20.0,5v5,Player16
912.56,0.69,0.62,27.599999999999998,12.4,40.0,20.0,5v5,Player16
935.52,0.54,0.58,21.6,11.6,40.0,20.0,5v5,Player16
940.0,0.52,0.5,20.8,10.0,40.0,20.0,5v5,Player16
967.44,0.49,0.54,19.6,10.8,40.0,20.0,5v5,Player16
967.44,0.49,0.54,19.6,10.8,40.0,20.0,5v5,Player16
1295.88,0.76,0.53,30.4,10.600000000000001,40.0,20.0,5v5,Player16
1297.36,0.74,0.47,29.6,9.399999999999999,40.0,20.0,5v5,Player16
1306.28,0.6,0.4,24.0,8.0,40.0,20.0,5v5,Player16
1309.56,0.57,0.46,22.799999999999997,9.200000000000001,40.0,20.0,5v5,Player16
1370.64,0.7,0.54,28.0,10.8,40.0,20.0,5v5,Player16
1371.92,0.68,0.48,27.200000000000003,9.6,40.0,20.0,5v5,Player16
1479.84,0.65,0.66,26.0,13.200000000000001,40.0,20.0,5v5,Player16
1481.08,0.64,0.63,25.6,12.6,40.0,20.0,5v5,Player16
